target,perturbation,is_reference_distance,on_mean,on_std,on_stderr,on_var,off_mean,off_std,off_stderr,off_var,n_iterations
healthy_DMSO,failing_DMSO,true,1.0,5.49417910395304e-17,7.769942602917247e-18,3.0186004026314227e-33,0.0,0.0,0.0,0.0,50
healthy_DMSO,failing_TGFRi,false,0.9042098197446196,0.007403321575636083,0.00104698777788739,0.00005480917035227874,0.43941353113341886,0.042387430785459486,0.005994487949094765,0.0017966942885921185,50
healthy_DMSO,failing_drug_x,false,0.9277822626699158,0.00770841285213756,0.0010901341999864007,0.000059419628698999506,0.6219333088481916,0.032927092623191836,0.004656594095723298,0.0010841934286162545,50
healthy_DMSO,healthy_TGFRi,false,0.6754456488455987,0.006030157294157067,0.000852793022863997,0.000036362796992275685,0.17765222928742264,0.034882234008671666,0.004933092842093549,0.0012167702494357304,50
healthy_DMSO,healthy_drug_x,false,0.8914572263487252,0.007304372308163702,0.0010329942382827576,0.00005335385481626872,0.6770087382875742,0.03604595258224685,0.005097667501047097,0.001299310697561588,50
