feature,p_value,ks_stat,p_value_fdr_corrected,neg_log10_p_value,signature,compartment,channel
Nuclei_RadialDistribution_RadialCV_PM_1of4,0.2540353270751494,0.029290814890956553,0.8883754876337983,0.051403433163013004,off,Nuclei,PM
Nuclei_RadialDistribution_RadialCV_PM_2of4,0.8591555716449126,0.017360156340103388,0.9959731764549559,0.001752357835805311,off,Nuclei,PM
Nuclei_RadialDistribution_RadialCV_PM_3of4,0.19117021059659248,0.031263541752146164,0.8883754876337983,0.051403433163013004,off,Nuclei,PM
Nuclei_RadialDistribution_RadialCV_PM_4of4,0.5406276504496526,0.023111736881026454,0.9600511456520627,0.01770562979086218,off,Nuclei,PM
Nuclei_Texture_AngularSecondMoment_ER_3_01_256,0.507537901152018,0.023710153356818902,0.9600511456520627,0.01770562979086218,off,Nuclei,ER
Nuclei_Texture_AngularSecondMoment_Hoechst_3_00_256,0.2206539415871525,0.030285136412882736,0.8883754876337983,0.051403433163013004,off,Nuclei,Hoechst
Nuclei_Texture_AngularSecondMoment_Mitochondria_3_03_256,0.766247827568574,0.019173401451395896,0.9959731764549559,0.001752357835805311,off,Nuclei,Mitochondria
Nuclei_Texture_AngularSecondMoment_PM_3_03_256,0.4763840079550304,0.024289134493982963,0.9600511456520627,0.01770562979086218,off,Nuclei,PM
Nuclei_Texture_Contrast_ER_3_00_256,0.14346780206068338,0.0331324535123496,0.8883754876337983,0.051403433163013004,off,Nuclei,ER
Nuclei_Texture_Contrast_ER_3_01_256,0.11495752518135599,0.034504684396494345,0.8883754876337983,0.051403433163013004,off,Nuclei,ER
Nuclei_Texture_Contrast_ER_3_02_256,0.995567596877446,0.011835641339781067,0.9986600063456854,0.0005823421044118704,off,Nuclei,ER
Nuclei_Texture_Contrast_ER_3_03_256,0.7787860799749109,0.018944336390360136,0.9959731764549559,0.001752357835805311,off,Nuclei,ER
Nuclei_Texture_Contrast_Hoechst_3_02_256,0.5085473525132749,0.023691677787999327,0.9600511456520627,0.01770562979086218,off,Nuclei,Hoechst
Nuclei_Texture_Contrast_Mitochondria_3_01_256,0.4502870926053474,0.024788534717833276,0.9512495814846085,0.02170552129518428,off,Nuclei,Mitochondria
Nuclei_Texture_Contrast_Mitochondria_3_03_256,0.22560918790560308,0.030130693454481876,0.8883754876337983,0.051403433163013004,off,Nuclei,Mitochondria
Nuclei_Texture_Contrast_PM_3_00_256,0.7449062753991115,0.019556669528380314,0.9959731764549559,0.001752357835805311,off,Nuclei,PM
Nuclei_Texture_Contrast_PM_3_01_256,0.5465131331413569,0.023006882029414064,0.9600511456520627,0.01770562979086218,off,Nuclei,PM
Nuclei_Texture_Contrast_PM_3_02_256,0.18296040104496344,0.03155667144791993,0.8883754876337983,0.051403433163013004,off,Nuclei,PM
Nuclei_Texture_Contrast_PM_3_03_256,0.2341920872425225,0.02986915618158141,0.8883754876337983,0.051403433163013004,off,Nuclei,PM
Nuclei_Texture_Correlation_Actin_3_00_256,0.6092203058371221,0.021908665425684305,0.9712728134501858,0.012658767275538683,off,Nuclei,Actin
Nuclei_Texture_Correlation_Actin_3_01_256,0.2410915458371824,0.029664085365765876,0.8883754876337983,0.051403433163013004,off,Nuclei,Actin
Nuclei_Texture_Correlation_Actin_3_02_256,0.9466478564333485,0.015039192999950891,0.9959731764549559,0.001752357835805311,off,Nuclei,Actin
Nuclei_Texture_Correlation_Actin_3_03_256,0.6700207505380584,0.020861796506725826,0.9959731764549559,0.001752357835805311,off,Nuclei,Actin
Nuclei_Texture_Correlation_ER_3_00_256,0.16288482401446566,0.03231960846510573,0.8883754876337983,0.051403433163013004,off,Nuclei,ER
Nuclei_Texture_Correlation_ER_3_01_256,0.8916128584415538,0.016620333779146408,0.9959731764549559,0.001752357835805311,off,Nuclei,ER
Nuclei_Texture_Correlation_ER_3_02_256,0.3881555934974685,0.026045673205738334,0.9470362387028508,0.02363340223478342,off,Nuclei,ER
Nuclei_Texture_Correlation_ER_3_03_256,0.534668113079413,0.02321843129143906,0.9600511456520627,0.01770562979086218,off,Nuclei,ER
Nuclei_Texture_Correlation_Hoechst_3_00_256,0.24761800160242214,0.029474050943621682,0.8883754876337983,0.051403433163013004,off,Nuclei,Hoechst
Nuclei_Texture_Correlation_Hoechst_3_01_256,0.5558848736545552,0.022840521929220495,0.9624503849903414,0.016621649435357776,off,Nuclei,Hoechst
Nuclei_Texture_Correlation_Hoechst_3_02_256,0.3094685256559927,0.0278330845130104,0.9216245402776733,0.03544596972242113,off,Nuclei,Hoechst
Nuclei_Texture_Correlation_Hoechst_3_03_256,0.32426120616984805,0.027475650240046428,0.9216245402776733,0.03544596972242113,off,Nuclei,Hoechst
Nuclei_Texture_Correlation_Mitochondria_3_00_256,0.2449166783126955,0.02955227218303962,0.8883754876337983,0.051403433163013004,off,Nuclei,Mitochondria
Nuclei_Texture_Correlation_Mitochondria_3_01_256,0.24169162355826865,0.029646409605120307,0.8883754876337983,0.051403433163013004,off,Nuclei,Mitochondria
Nuclei_Texture_Correlation_Mitochondria_3_02_256,0.9495192442930904,0.01493521793732991,0.9959731764549559,0.001752357835805311,off,Nuclei,Mitochondria
Nuclei_Texture_Correlation_Mitochondria_3_03_256,0.8327268408186501,0.017910104440550977,0.9959731764549559,0.001752357835805311,off,Nuclei,Mitochondria
Nuclei_Texture_Correlation_PM_3_00_256,0.5281029612197621,0.023336562958739974,0.9600511456520627,0.01770562979086218,off,Nuclei,PM
Nuclei_Texture_Correlation_PM_3_01_256,0.21682849899077672,0.030406227370427478,0.8883754876337983,0.051403433163013004,off,Nuclei,PM
Nuclei_Texture_Correlation_PM_3_02_256,0.39352849602620454,0.025932420368298868,0.9470362387028508,0.02363340223478342,off,Nuclei,PM
Nuclei_Texture_Correlation_PM_3_03_256,0.45861754753032097,0.024627533332405555,0.956545170563241,0.019294516631811313,off,Nuclei,PM
Nuclei_Texture_DifferenceEntropy_ER_3_01_256,0.5814603693657433,0.022390949754610853,0.9691817037185736,0.013594793099393864,off,Nuclei,ER
Nuclei_Texture_DifferenceEntropy_ER_3_03_256,0.5408038286214685,0.023108617629147826,0.9600511456520627,0.01770562979086218,off,Nuclei,ER
Nuclei_Texture_DifferenceEntropy_Mitochondria_3_03_256,0.8438479726428597,0.017683198861585037,0.9959731764549559,0.001752357835805311,off,Nuclei,Mitochondria
Nuclei_Texture_DifferenceEntropy_PM_3_00_256,0.7436511291485349,0.019578984176435124,0.9959731764549559,0.001752357835805311,off,Nuclei,PM
Nuclei_Texture_DifferenceVariance_Actin_3_01_256,0.3941041399155162,0.025920343264871352,0.9470362387028508,0.02363340223478342,off,Nuclei,Actin
Nuclei_Texture_DifferenceVariance_Mitochondria_3_03_256,0.383067085440068,0.026153727290046756,0.9470362387028508,0.02363340223478342,off,Nuclei,Mitochondria
Nuclei_Texture_DifferenceVariance_PM_3_03_256,0.7849707832390046,0.018830043802294458,0.9959731764549559,0.001752357835805311,off,Nuclei,PM
Nuclei_Texture_InfoMeas1_ER_3_00_256,0.011037517028573259,0.046605942030863316,0.779025704461127,0.10844821226138235,off,Nuclei,ER
Nuclei_Texture_InfoMeas1_ER_3_01_256,0.8459090991589591,0.017640489105093034,0.9959731764549559,0.001752357835805311,off,Nuclei,ER
Nuclei_Texture_InfoMeas1_ER_3_02_256,0.7959424860931863,0.018625052967296322,0.9959731764549559,0.001752357835805311,off,Nuclei,ER
Nuclei_Texture_InfoMeas1_ER_3_03_256,0.8853697013483964,0.01676973794605102,0.9959731764549559,0.001752357835805311,off,Nuclei,ER
Nuclei_Texture_InfoMeas1_Hoechst_3_00_256,0.9165197476721677,0.01597680812233994,0.9959731764549559,0.001752357835805311,off,Nuclei,Hoechst
Nuclei_Texture_InfoMeas1_Hoechst_3_01_256,0.7454541621964454,0.01954691186865742,0.9959731764549559,0.001752357835805311,off,Nuclei,Hoechst
Nuclei_Texture_InfoMeas1_Hoechst_3_02_256,0.6345002018887305,0.02147268999003279,0.9762684605173206,0.0104307408483136,off,Nuclei,Hoechst
Nuclei_Texture_InfoMeas1_Hoechst_3_03_256,0.3582167499113164,0.026694957481397663,0.938187436190415,0.02771038723804946,off,Nuclei,Hoechst
Nuclei_Texture_InfoMeas1_Mitochondria_3_00_256,0.9118837543165159,0.016103257794650532,0.9959731764549559,0.001752357835805311,off,Nuclei,Mitochondria
Nuclei_Texture_InfoMeas1_Mitochondria_3_01_256,0.12137508706743826,0.03417340385082042,0.8883754876337983,0.051403433163013004,off,Nuclei,Mitochondria
Nuclei_Texture_InfoMeas1_Mitochondria_3_02_256,0.7397784936631543,0.019647687698582373,0.9959731764549559,0.001752357835805311,off,Nuclei,Mitochondria
Nuclei_Texture_InfoMeas1_Mitochondria_3_03_256,0.3888426982435524,0.026031116696971397,0.9470362387028508,0.02363340223478342,off,Nuclei,Mitochondria
Nuclei_Texture_InfoMeas1_PM_3_00_256,0.8675294731687799,0.017177320191525264,0.9959731764549559,0.001752357835805311,off,Nuclei,PM
Nuclei_Texture_InfoMeas1_PM_3_01_256,0.054584805286135726,0.038762303249188716,0.8883754876337983,0.051403433163013004,off,Nuclei,PM
Nuclei_Texture_InfoMeas1_PM_3_02_256,0.6667749173568397,0.020917623117271553,0.9959731764549559,0.001752357835805311,off,Nuclei,PM
Nuclei_Texture_InfoMeas1_PM_3_03_256,0.3219665465193525,0.027530357119148544,0.9216245402776733,0.03544596972242113,off,Nuclei,PM
Nuclei_Texture_InfoMeas2_ER_3_01_256,0.7374322218558209,0.019689277723630765,0.9959731764549559,0.001752357835805311,off,Nuclei,ER
Nuclei_Texture_InfoMeas2_ER_3_03_256,0.7447213533732002,0.019559948741893745,0.9959731764549559,0.001752357835805311,off,Nuclei,ER
Nuclei_Texture_InfoMeas2_Hoechst_3_01_256,0.2620408576567997,0.02906694858305184,0.8883754876337983,0.051403433163013004,off,Nuclei,Hoechst
Nuclei_Texture_InfoMeas2_Hoechst_3_03_256,0.10013782927217975,0.035332485856592155,0.8883754876337983,0.051403433163013004,off,Nuclei,Hoechst
Nuclei_Texture_InfoMeas2_PM_3_01_256,0.6313021826947314,0.02152771679240451,0.9762684605173206,0.0104307408483136,off,Nuclei,PM
Nuclei_Texture_InfoMeas2_PM_3_03_256,0.2179699888090169,0.030369916079327534,0.8883754876337983,0.051403433163013004,off,Nuclei,PM
Nuclei_Texture_InverseDifferenceMoment_Actin_3_02_256,0.2752486649525339,0.028708234617009457,0.8883754876337983,0.051403433163013004,off,Nuclei,Actin
Nuclei_Texture_InverseDifferenceMoment_ER_3_01_256,0.5806964092787678,0.022404386531934183,0.9691817037185736,0.013594793099393864,off,Nuclei,ER
Nuclei_Texture_InverseDifferenceMoment_ER_3_03_256,0.14008543914046837,0.03328297741069782,0.8883754876337983,0.051403433163013004,off,Nuclei,ER
Nuclei_Texture_InverseDifferenceMoment_Mitochondria_3_03_256,0.29142643198810675,0.028285456016229067,0.9093456501423777,0.04127100630929407,off,Nuclei,Mitochondria
Nuclei_Texture_InverseDifferenceMoment_PM_3_01_256,0.5992527233848128,0.022081344010452534,0.9712728134501858,0.012658767275538683,off,Nuclei,PM
Nuclei_Texture_InverseDifferenceMoment_PM_3_03_256,0.45456003650102494,0.024705754571823495,0.9531775256205586,0.020826206164065622,off,Nuclei,PM
Nuclei_Texture_SumEntropy_PM_3_01_256,0.34682425396357447,0.02695121602034968,0.938187436190415,0.02771038723804946,off,Nuclei,PM
Nuclei_Texture_SumVariance_ER_3_03_256,0.013247381465525322,0.04577830053240031,0.779025704461127,0.10844821226138235,off,Nuclei,ER
Nuclei_Texture_SumVariance_Hoechst_3_03_256,0.8946567169318899,0.016545951618963706,0.9959731764549559,0.001752357835805311,off,Nuclei,Hoechst
Nuclei_Texture_SumVariance_Mitochondria_3_01_256,0.9070159656529746,0.01623242681475275,0.9959731764549559,0.001752357835805311,off,Nuclei,Mitochondria
Nuclei_Texture_SumVariance_PM_3_01_256,0.32554755312316763,0.02744509756779934,0.9216245402776733,0.03544596972242113,off,Nuclei,PM
